text,intent,response,language,channel,source
where to track transfer status on qris in surabaya indonesia after late night transfer tolong,transaction_status,"You can view real-time transaction progress in the app activity tab. If it remains pending too long, contact support with the reference ID.",en,mobile,asia_research_qa2016
cambodia fraud report in phnom penh sample_7,fraud_report,Open security support and mark the transaction as unauthorized. We will review the case and guide you through next steps.,en,mobile,synthetic_seed_cambodia
how long verification review takes in phnom penh cambodia during morning submissions som help,kyc_verification,"Complete KYC by submitting your ID details and clear document photos. Make sure the name and date of birth match exactly. For long verification review, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
can foreign worker open account online in siem reap cambodia via merchant terminal som help,account_opening,You can open a new account online through the onboarding flow. Keep your ID and phone number ready before starting.,en,mobile,asia_research_qa2016
kena fee for qr payment,fee_inquiry,"The app displays applicable charges during checkout and transfers. Please verify fee details before final submission. For kena fee for, keep your notifications on so you can confirm the next update quickly.",en,mobile,asia_custom
recipient not received 400 idr funds yet in surabaya indonesia tolong case 134,transaction_status,"Check transaction history to see whether the payment is pending, completed, or failed. Some transfers update after clearing windows.",en,mobile,asia_research_qa2016
transfer failed on aba in kampot cambodia at morning for invoice settlement nis,fund_transfer,"Choose Transfer, select the recipient, and enter the amount. Confirm with OTP or biometric verification to finish securely. For transfer failed aba, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
how can i check my balance on aba in siem reap cambodia via web banking at morning knyom,balance_inquiry,"Your balance is shown on the dashboard under Accounts. If the amount looks old, wait a moment and sync again. For check balance aba, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
how to report scam transfer quickly after suspicious alert in phnom penh cambodia nis,fraud_report,Please freeze your card or account access immediately from security settings. Then submit a fraud report so we can investigate the transaction.,en,mobile,asia_research_qa2016
why extra charge added after payment at hotel in siem reap cambodia nis,fee_inquiry,Fees depend on your plan and transaction type. Review the fee breakdown shown before you confirm payment.,en,mobile,asia_research_qa2016
can i use cardless qr cash withdrawal in siem reap cambodia with wing ot ban case 138,cash_withdrawal,"Use card-enabled ATMs to withdraw funds from your account. Keep the receipt and reference if the cash was not dispensed. For use cardless cash, review the latest status in your app history and use the provided reference when contacting support.",en,mobile,asia_research_qa2016
cash not dispensed but 70 riel deducted in siem reap cambodia ot ban,cash_withdrawal,"Cash withdrawal is available through partner ATM networks. If a withdrawal fails, check limits and card status first. For cash not dispensed, make sure your profile and security settings are up to date to avoid delays.",en,mobile,asia_research_qa2016
bill payment pending in phnom penh cambodia after paying 120 riel knyom,bill_payment,"Select the biller, enter the reference number, and confirm payment securely. Turn on reminders to avoid late fees.",en,mobile,asia_research_qa2016
